0.4,0.7,1,0.3,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,0.7,0.6,0.7,0.3
0.75,1,0.375,0.75,0.25,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.625,0.5,0.75,0.875,0.25
0.555555555555556,0.888888888888889,1,0.333333333333333,0.333333333333333,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0.777777777777778,0.444444444444444,0.888888888888889,0.444444444444444,0.111111111111111
0.777777777777778,1,0.222222222222222,0.555555555555556,0.333333333333333,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556
0.545454545454545,0.181818181818182,0.909090909090909,0.454545454545455,0.181818181818182,0.181818181818182,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.545454545454545,1,0.272727272727273,0.0909090909090909
0.416666666666667,0.25,1,0.333333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.0833333333333333
0.416666666666667,1,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0.666666666666667,0.666666666666667,0.5,0.5,0
0.272727272727273,0.545454545454545,1,0.454545454545455,0.181818181818182,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.909090909090909,0.454545454545455,0.727272727272727,0,0.363636363636364
0.230769230769231,1,0.461538461538462,0.0769230769230769,0.384615384615385,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0.384615384615385,0.461538461538462,0.384615384615385,0.461538461538462,0.153846153846154
0.384615384615385,0.461538461538462,1,0.153846153846154,0.0769230769230769,0.153846153846154,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.307692307692308,0.230769230769231,0.384615384615385,0.769230769230769,0.230769230769231,0.230769230769231
0.545454545454545,0.272727272727273,1,0.272727272727273,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.272727272727273,0.454545454545455,0.727272727272727,0.454545454545455,0.454545454545455,0.181818181818182
